max_fitness,seed,task,sampling,repertoire,coverage1,coverage2,coverage3
1.8257358,1,GapJumper-v0,s1,g1,4.8828125,1.7578125,2.6367188
1.815166,1,GapJumper-v0,s1,g2,3.0273438,4.8828125,3.125
1.8020424,1,GapJumper-v0,s1,g3,2.4414062,1.6601562,2.5390625
1.7923806,1,GapJumper-v0,s2,g1,4.4921875,3.90625,2.0507812
1.9350811,1,GapJumper-v0,s2,g2,0.1953125,4.8828125,2.0507812
1.9228142,1,GapJumper-v0,s2,g3,0.1953125,3.3203125,2.9296875
1.8428606,1,GapJumper-v0,s3,g1,4.5898438,3.3203125,3.0273438
1.8861649,1,GapJumper-v0,s3,g2,0.29296875,4.8828125,2.9296875
1.895711,1,GapJumper-v0,s3,g3,0.09765625,1.7578125,2.5390625
-1.0692297,2,GapJumper-v0,ga,all,,,
2.1216123,2,GapJumper-v0,all,g1,4.8828125,2.9296875,2.734375
3.3177047,2,GapJumper-v0,all,g2,0.1953125,4.8828125,3.0273438
5.3496885,2,GapJumper-v0,all,g3,0.29296875,2.4414062,3.125
1.5178585,2,GapJumper-v0,s1,g1,4.8828125,0.78125,1.0742188
1.813277,2,GapJumper-v0,s1,g2,2.8320312,4.8828125,1.953125
1.6480527,2,GapJumper-v0,s1,g3,2.6367188,1.6601562,1.8554688
1.9064833,2,GapJumper-v0,s2,g1,4.1015625,3.90625,2.0507812
2.1262753,2,GapJumper-v0,s2,g2,0.1953125,4.8828125,2.2460938
2.1262753,2,GapJumper-v0,s2,g3,0.1953125,3.2226562,2.5390625
1.8542575,2,GapJumper-v0,s3,g1,4.8828125,3.3203125,2.2460938
3.1701086,2,GapJumper-v0,s3,g2,0.390625,4.8828125,2.5390625
1.7806538,2,GapJumper-v0,s3,g3,0.1953125,1.5625,1.953125
-1.3515224,3,GapJumper-v0,ga,all,,,
1.7423195,3,GapJumper-v0,all,g1,4.8828125,3.8085938,2.5390625
4.7503424,3,GapJumper-v0,all,g2,0.390625,4.8828125,2.6367188
4.7503424,3,GapJumper-v0,all,g3,0.390625,2.8320312,2.8320312
-1.480613,3,GapJumper-v0,s1,g1,4.8828125,1.2695312,1.5625
1.8628322,3,GapJumper-v0,s1,g2,2.8320312,4.8828125,2.6367188
-1.4317082,3,GapJumper-v0,s1,g3,2.5390625,1.171875,2.0507812
3.1803274,3,GapJumper-v0,s2,g1,4.0039062,3.6132812,2.34375
3.3999233,3,GapJumper-v0,s2,g2,0.09765625,4.8828125,2.2460938
3.2463229,3,GapJumper-v0,s2,g3,0.09765625,2.6367188,2.6367188
2.004202,3,GapJumper-v0,s3,g1,4.6875,2.8320312,3.4179688
3.01715,3,GapJumper-v0,s3,g2,0.09765625,4.8828125,3.3203125
3.5087032,3,GapJumper-v0,s3,g3,0.09765625,0.9765625,2.8320312
3.2947986,4,GapJumper-v0,ga,all,,,
2.5479062,4,GapJumper-v0,all,g1,4.8828125,2.6367188,2.5390625
3.1357603,4,GapJumper-v0,all,g2,0.5859375,4.8828125,2.5390625
1.6720465,4,GapJumper-v0,all,g3,0.5859375,2.9296875,2.8320312
1.6025174,4,GapJumper-v0,s1,g1,4.8828125,1.953125,2.4414062
3.1955597,4,GapJumper-v0,s1,g2,1.6601562,4.8828125,3.4179688
1.7629347,4,GapJumper-v0,s1,g3,1.2695312,1.953125,2.6367188
1.9382949,4,GapJumper-v0,s2,g1,4.0039062,3.3203125,1.8554688
1.6284587,4,GapJumper-v0,s2,g2,0.09765625,4.8828125,2.6367188
1.8054397,4,GapJumper-v0,s2,g3,0.390625,3.4179688,3.3203125
1.4420766,4,GapJumper-v0,s3,g1,4.1992188,1.953125,2.6367188
1.3635621,4,GapJumper-v0,s3,g2,0.48828125,4.8828125,3.0273438
1.3635621,4,GapJumper-v0,s3,g3,0.390625,1.8554688,3.125
-1.200323,5,GapJumper-v0,ga,all,,,
1.9012977,5,GapJumper-v0,all,g1,4.8828125,3.8085938,3.125
1.9042759,5,GapJumper-v0,all,g2,0.5859375,4.8828125,3.6132812
1.9042759,5,GapJumper-v0,all,g3,0.68359375,2.9296875,3.3203125
2.105446,5,GapJumper-v0,s1,g1,4.8828125,0.87890625,2.0507812
4.0679803,5,GapJumper-v0,s1,g2,2.734375,4.8828125,3.2226562
2.105446,5,GapJumper-v0,s1,g3,2.1484375,1.4648438,2.6367188
1.7408923,5,GapJumper-v0,s2,g1,4.1015625,3.90625,2.1484375
1.7628701,5,GapJumper-v0,s2,g2,0.1953125,4.8828125,1.953125
1.9325302,5,GapJumper-v0,s2,g3,0.29296875,3.90625,2.34375
1.8541515,5,GapJumper-v0,s3,g1,4.0039062,2.9296875,3.125
1.828458,5,GapJumper-v0,s3,g2,0.1953125,4.8828125,3.3203125
1.8374453,5,GapJumper-v0,s3,g3,0.1953125,2.6367188,3.125
-1.2367305,6,GapJumper-v0,ga,all,,,
2.057968,6,GapJumper-v0,all,g1,4.8828125,3.4179688,2.6367188
1.896736,6,GapJumper-v0,all,g2,0.29296875,4.8828125,3.125
1.8474212,6,GapJumper-v0,all,g3,0.29296875,2.2460938,2.5390625
2.043041,6,GapJumper-v0,s1,g1,4.8828125,1.2695312,1.7578125
2.009826,6,GapJumper-v0,s1,g2,2.8320312,4.8828125,1.6601562
3.3934069,6,GapJumper-v0,s1,g3,3.125,1.3671875,1.8554688
1.9738339,6,GapJumper-v0,s2,g1,4.1992188,3.7109375,2.0507812
1.9810606,6,GapJumper-v0,s2,g2,0.1953125,4.8828125,1.5625
1.9810606,6,GapJumper-v0,s2,g3,0.1953125,3.125,1.6601562
1.8359098,6,GapJumper-v0,s3,g1,4.8828125,3.8085938,2.9296875
4.8703537,6,GapJumper-v0,s3,g2,0.1953125,4.8828125,3.515625
4.8703537,6,GapJumper-v0,s3,g3,0.1953125,2.8320312,3.8085938
-1.3616439,7,GapJumper-v0,ga,all,,,
1.9744114,7,GapJumper-v0,all,g1,4.8828125,3.6132812,3.2226562
2.103508,7,GapJumper-v0,all,g2,0.390625,4.8828125,1.6601562
2.0540397,7,GapJumper-v0,all,g3,0.68359375,2.5390625,3.0273438
1.7838746,7,GapJumper-v0,s1,g1,4.8828125,1.6601562,2.0507812
1.9866302,7,GapJumper-v0,s1,g2,2.6367188,4.8828125,2.8320312
3.230043,7,GapJumper-v0,s1,g3,2.9296875,1.5625,2.34375
3.0724852,7,GapJumper-v0,s2,g1,4.296875,3.90625,2.0507812
3.0724852,7,GapJumper-v0,s2,g2,0.09765625,4.8828125,1.8554688
3.0724852,7,GapJumper-v0,s2,g3,0.390625,4.5898438,2.4414062
1.8265247,7,GapJumper-v0,s3,g1,3.8085938,2.5390625,2.8320312
1.8609613,7,GapJumper-v0,s3,g2,0.390625,4.8828125,2.8320312
1.8280281,7,GapJumper-v0,s3,g3,0.1953125,1.8554688,2.4414062
1.8173748,8,GapJumper-v0,ga,all,,,
4.196449,8,GapJumper-v0,all,g1,4.8828125,2.8320312,2.5390625
1.2406616,8,GapJumper-v0,all,g2,0.29296875,4.8828125,1.7578125
4.196449,8,GapJumper-v0,all,g3,0.390625,3.2226562,2.4414062
1.475838,8,GapJumper-v0,s1,g1,4.8828125,1.953125,1.6601562
1.475838,8,GapJumper-v0,s1,g2,3.0273438,4.8828125,2.1484375
1.4182197,8,GapJumper-v0,s1,g3,2.4414062,2.2460938,2.2460938
1.8598992,8,GapJumper-v0,s2,g1,4.4921875,3.90625,1.6601562
1.9448694,8,GapJumper-v0,s2,g2,0.1953125,4.8828125,3.125
1.5295591,8,GapJumper-v0,s2,g3,0.1953125,4.0039062,2.8320312
1.9507654,8,GapJumper-v0,s3,g1,3.7109375,2.734375,2.5390625
1.9540952,8,GapJumper-v0,s3,g2,0.29296875,4.8828125,2.9296875
1.816714,8,GapJumper-v0,s3,g3,0.29296875,3.125,2.9296875
1.9199307,9,GapJumper-v0,ga,all,,,
6.378554,9,GapJumper-v0,all,g1,4.8828125,3.125,2.8320312
3.3334157,9,GapJumper-v0,all,g2,0.09765625,4.8828125,2.6367188
3.3334157,9,GapJumper-v0,all,g3,0.09765625,3.0273438,2.5390625
1.6866653,9,GapJumper-v0,s1,g1,4.8828125,1.8554688,2.1484375
1.6759905,9,GapJumper-v0,s1,g2,3.4179688,4.8828125,2.34375
1.6866653,9,GapJumper-v0,s1,g3,3.3203125,1.8554688,2.34375
1.9576821,9,GapJumper-v0,s2,g1,4.1015625,4.1015625,2.1484375
3.4004662,9,GapJumper-v0,s2,g2,0.09765625,4.8828125,2.9296875
3.2753408,9,GapJumper-v0,s2,g3,0.1953125,3.515625,3.125
4.856235,9,GapJumper-v0,s3,g1,4.296875,3.515625,2.5390625
1.8962623,9,GapJumper-v0,s3,g2,0.09765625,4.8828125,2.734375
1.8762362,9,GapJumper-v0,s3,g3,0.09765625,1.5625,2.5390625
2.254283,0,Traverser-v0,ga,all,,,
2.6374645,0,Traverser-v0,all,g1,4.8828125,3.4179688,4.0039062
2.7284346,0,Traverser-v0,all,g2,0.29296875,4.8828125,1.3671875
2.6971395,0,Traverser-v0,all,g3,0.390625,3.515625,1.953125
2.3595762,0,Traverser-v0,s1,g1,4.8828125,0.9765625,2.5390625
2.347396,0,Traverser-v0,s1,g2,3.0273438,4.8828125,2.9296875
2.347396,0,Traverser-v0,s1,g3,2.5390625,1.3671875,2.4414062
2.4893034,0,Traverser-v0,s2,g1,4.1015625,3.8085938,2.8320312
2.469145,0,Traverser-v0,s2,g2,0.1953125,4.8828125,2.1484375
2.4044702,0,Traverser-v0,s2,g3,0.1953125,3.125,1.953125
2.3948119,0,Traverser-v0,s3,g1,3.8085938,2.5390625,2.8320312
2.6726053,0,Traverser-v0,s3,g2,0.1953125,4.8828125,3.7109375
2.6726053,0,Traverser-v0,s3,g3,0.1953125,2.2460938,3.6132812
2.1380894,1,Traverser-v0,ga,all,,,
2.7739558,1,Traverser-v0,all,g1,4.8828125,2.734375,3.8085938
2.7182262,1,Traverser-v0,all,g2,0.29296875,4.8828125,2.2460938
3.8420637,1,Traverser-v0,all,g3,0.48828125,1.953125,1.953125
2.4161508,1,Traverser-v0,s1,g1,4.8828125,1.7578125,1.4648438
2.3964925,1,Traverser-v0,s1,g2,3.0273438,4.8828125,1.2695312
2.5247035,1,Traverser-v0,s1,g3,2.4414062,1.6601562,1.953125
2.7099712,1,Traverser-v0,s2,g1,4.4921875,3.90625,2.4414062
2.7240815,1,Traverser-v0,s2,g2,0.1953125,4.8828125,2.1484375
2.7801104,1,Traverser-v0,s2,g3,0.1953125,3.3203125,2.6367188
2.7204058,1,Traverser-v0,s3,g1,4.5898438,3.3203125,3.0273438
2.9046428,1,Traverser-v0,s3,g2,0.29296875,4.8828125,2.734375
2.7700493,1,Traverser-v0,s3,g3,0.09765625,1.7578125,1.7578125
2.68406,2,Traverser-v0,ga,all,,,
2.756704,2,Traverser-v0,all,g1,4.8828125,2.9296875,3.90625
3.9243815,2,Traverser-v0,all,g2,0.1953125,4.8828125,1.8554688
7.550612,2,Traverser-v0,all,g3,0.29296875,2.4414062,2.0507812
2.6167977,2,Traverser-v0,s1,g1,4.8828125,0.78125,1.0742188
2.6792572,2,Traverser-v0,s1,g2,2.8320312,4.8828125,2.4414062
2.6167977,2,Traverser-v0,s1,g3,2.6367188,1.6601562,2.2460938
2.329075,2,Traverser-v0,s2,g1,4.1015625,3.90625,2.2460938
2.5950942,2,Traverser-v0,s2,g2,0.1953125,4.8828125,1.6601562
2.4060485,2,Traverser-v0,s2,g3,0.1953125,3.2226562,1.8554688
2.6644077,2,Traverser-v0,s3,g1,4.8828125,3.3203125,2.5390625
2.6900938,2,Traverser-v0,s3,g2,0.390625,4.8828125,3.4179688
2.6581838,2,Traverser-v0,s3,g3,0.1953125,1.5625,2.6367188
3.9937155,3,Traverser-v0,ga,all,,,
3.0687237,3,Traverser-v0,all,g1,4.8828125,3.8085938,3.515625
2.793393,3,Traverser-v0,all,g2,0.390625,4.8828125,2.0507812
3.4816926,3,Traverser-v0,all,g3,0.390625,2.8320312,2.0507812
2.2877557,3,Traverser-v0,s1,g1,4.8828125,1.2695312,1.0742188
2.5147765,3,Traverser-v0,s1,g2,2.8320312,4.8828125,2.1484375
2.2877557,3,Traverser-v0,s1,g3,2.5390625,1.171875,1.3671875
2.6472106,3,Traverser-v0,s2,g1,4.0039062,3.6132812,2.6367188
2.7311492,3,Traverser-v0,s2,g2,0.09765625,4.8828125,1.6601562
2.7275157,3,Traverser-v0,s2,g3,0.09765625,2.6367188,1.8554688
2.7910123,3,Traverser-v0,s3,g1,4.6875,2.8320312,3.8085938
2.9381783,3,Traverser-v0,s3,g2,0.09765625,4.8828125,2.2460938
2.849328,3,Traverser-v0,s3,g3,0.09765625,0.9765625,1.3671875
2.579994,4,Traverser-v0,ga,all,,,
5.059176,4,Traverser-v0,all,g1,4.8828125,2.6367188,2.8320312
2.6161306,4,Traverser-v0,all,g2,0.5859375,4.8828125,1.2695312
2.5237534,4,Traverser-v0,all,g3,0.5859375,2.9296875,1.5625
2.4750838,4,Traverser-v0,s1,g1,4.8828125,1.953125,3.0273438
2.7367005,4,Traverser-v0,s1,g2,1.6601562,4.8828125,2.9296875
2.5976052,4,Traverser-v0,s1,g3,1.2695312,1.953125,2.734375
2.5506606,4,Traverser-v0,s2,g1,4.0039062,3.3203125,2.5390625
7.3943486,4,Traverser-v0,s2,g2,0.09765625,4.8828125,1.7578125
3.2190363,4,Traverser-v0,s2,g3,0.390625,3.4179688,2.34375
2.641718,4,Traverser-v0,s3,g1,4.1992188,1.953125,3.2226562
2.4492486,4,Traverser-v0,s3,g2,0.48828125,4.8828125,2.8320312
2.3667245,4,Traverser-v0,s3,g3,0.390625,1.8554688,3.3203125
2.6650205,5,Traverser-v0,ga,all,,,
2.7102127,5,Traverser-v0,all,g1,4.8828125,3.8085938,3.7109375
2.7269325,5,Traverser-v0,all,g2,0.5859375,4.8828125,2.4414062
2.711213,5,Traverser-v0,all,g3,0.68359375,2.9296875,2.34375
2.9087908,5,Traverser-v0,s1,g1,4.8828125,0.87890625,2.6367188
2.9087908,5,Traverser-v0,s1,g2,2.734375,4.8828125,3.3203125
2.924656,5,Traverser-v0,s1,g3,2.1484375,1.4648438,3.3203125
2.3592951,5,Traverser-v0,s2,g1,4.1015625,3.90625,2.5390625
2.4467192,5,Traverser-v0,s2,g2,0.1953125,4.8828125,2.734375
2.4971092,5,Traverser-v0,s2,g3,0.29296875,3.90625,3.4179688
2.6407385,5,Traverser-v0,s3,g1,4.0039062,2.9296875,3.515625
2.7571876,5,Traverser-v0,s3,g2,0.1953125,4.8828125,2.34375
2.6973858,5,Traverser-v0,s3,g3,0.1953125,2.6367188,2.0507812
2.292243,6,Traverser-v0,ga,all,,,
2.6811461,6,Traverser-v0,all,g1,4.8828125,3.4179688,3.515625
2.6576965,6,Traverser-v0,all,g2,0.29296875,4.8828125,2.734375
2.567865,6,Traverser-v0,all,g3,0.29296875,2.2460938,3.125
2.8818715,6,Traverser-v0,s1,g1,4.8828125,1.2695312,1.8554688
2.8172152,6,Traverser-v0,s1,g2,2.8320312,4.8828125,2.734375
2.8342755,6,Traverser-v0,s1,g3,3.125,1.3671875,1.8554688
2.7574036,6,Traverser-v0,s2,g1,4.1992188,3.7109375,2.734375
2.7760224,6,Traverser-v0,s2,g2,0.1953125,4.8828125,1.3671875
2.7760224,6,Traverser-v0,s2,g3,0.1953125,3.125,2.2460938
2.5584984,6,Traverser-v0,s3,g1,4.8828125,3.8085938,3.90625
2.7261777,6,Traverser-v0,s3,g2,0.1953125,4.8828125,3.515625
2.6605299,6,Traverser-v0,s3,g3,0.1953125,2.8320312,3.90625
2.2664354,7,Traverser-v0,ga,all,,,
2.8653805,7,Traverser-v0,all,g1,4.8828125,3.6132812,4.1015625
2.7113144,7,Traverser-v0,all,g2,0.390625,4.8828125,2.734375
2.6191998,7,Traverser-v0,all,g3,0.68359375,2.5390625,3.6132812
2.753289,7,Traverser-v0,s1,g1,4.8828125,1.6601562,1.4648438
3.7994747,7,Traverser-v0,s1,g2,2.6367188,4.8828125,1.8554688
3.7994747,7,Traverser-v0,s1,g3,2.9296875,1.5625,2.0507812
2.6676047,7,Traverser-v0,s2,g1,4.296875,3.90625,2.4414062
2.747398,7,Traverser-v0,s2,g2,0.09765625,4.8828125,1.3671875
2.747398,7,Traverser-v0,s2,g3,0.390625,4.5898438,2.0507812
2.6102612,7,Traverser-v0,s3,g1,3.8085938,2.5390625,3.4179688
2.8431454,7,Traverser-v0,s3,g2,0.390625,4.8828125,3.3203125
2.8431454,7,Traverser-v0,s3,g3,0.1953125,1.8554688,3.3203125
2.4997318,8,Traverser-v0,ga,all,,,
2.844527,8,Traverser-v0,all,g1,4.8828125,2.8320312,1.953125
2.5129728,8,Traverser-v0,all,g2,0.29296875,4.8828125,2.4414062
2.4125078,8,Traverser-v0,all,g3,0.390625,3.2226562,2.0507812
2.3465552,8,Traverser-v0,s1,g1,4.8828125,1.953125,1.5625
2.5718725,8,Traverser-v0,s1,g2,3.0273438,4.8828125,2.734375
2.5718725,8,Traverser-v0,s1,g3,2.4414062,2.2460938,2.8320312
3.1817904,8,Traverser-v0,s2,g1,4.4921875,3.90625,2.34375
3.1736577,8,Traverser-v0,s2,g2,0.1953125,4.8828125,1.3671875
3.1736577,8,Traverser-v0,s2,g3,0.1953125,4.0039062,2.0507812
2.59336,8,Traverser-v0,s3,g1,3.7109375,2.734375,2.6367188
2.9870703,8,Traverser-v0,s3,g2,0.29296875,4.8828125,2.8320312
2.7643971,8,Traverser-v0,s3,g3,0.29296875,3.125,2.8320312
2.723001,9,Traverser-v0,ga,all,,,
7.0214486,9,Traverser-v0,all,g1,4.8828125,3.125,3.4179688
2.9444902,9,Traverser-v0,all,g2,0.09765625,4.8828125,1.5625
2.9444902,9,Traverser-v0,all,g3,0.09765625,3.0273438,1.4648438
2.4624836,9,Traverser-v0,s1,g1,4.8828125,1.8554688,1.5625
2.4624836,9,Traverser-v0,s1,g2,3.4179688,4.8828125,1.7578125
2.4624836,9,Traverser-v0,s1,g3,3.3203125,1.8554688,1.5625
2.7519584,9,Traverser-v0,s2,g1,4.1015625,4.1015625,2.34375
2.760618,9,Traverser-v0,s2,g2,0.09765625,4.8828125,2.9296875
2.7436008,9,Traverser-v0,s2,g3,0.1953125,3.515625,2.5390625
2.8299131,9,Traverser-v0,s3,g1,4.296875,3.515625,3.4179688
2.7318954,9,Traverser-v0,s3,g2,0.09765625,4.8828125,1.3671875
2.7044199,9,Traverser-v0,s3,g3,0.09765625,1.5625,1.0742188
-1.1356843,0,Flipper-v0,ga,all,,,
0.45518792,0,Flipper-v0,all,g1,4.8828125,3.4179688,3.90625
0.79673654,0,Flipper-v0,all,g2,0.29296875,4.8828125,1.953125
0.67590934,0,Flipper-v0,all,g3,0.390625,3.515625,2.5390625
-0.5745432,0,Flipper-v0,s1,g1,4.8828125,0.9765625,2.6367188
0.16863814,0,Flipper-v0,s1,g2,3.0273438,4.8828125,3.6132812
0.16863814,0,Flipper-v0,s1,g3,2.5390625,1.3671875,2.6367188
0.9868952,0,Flipper-v0,s2,g1,4.1015625,3.8085938,3.125
-0.6915165,0,Flipper-v0,s2,g2,0.1953125,4.8828125,2.0507812
-0.6915165,0,Flipper-v0,s2,g3,0.1953125,3.125,2.34375
0.11098572,0,Flipper-v0,s3,g1,3.8085938,2.5390625,2.8320312
0.1458512,0,Flipper-v0,s3,g2,0.1953125,4.8828125,3.125
0.19266823,0,Flipper-v0,s3,g3,0.1953125,2.2460938,2.8320312
-0.16334718,1,Flipper-v0,ga,all,,,
1.6660624,1,Flipper-v0,all,g1,4.8828125,2.734375,4.1992188
1.6813347,1,Flipper-v0,all,g2,0.29296875,4.8828125,3.3203125
0.70053303,1,Flipper-v0,all,g3,0.48828125,1.953125,2.0507812
-1.1610172,1,Flipper-v0,s1,g1,4.8828125,1.7578125,3.3203125
-0.7900855,1,Flipper-v0,s1,g2,3.0273438,4.8828125,3.7109375
-0.9850464,1,Flipper-v0,s1,g3,2.4414062,1.6601562,3.6132812
0.39904213,1,Flipper-v0,s2,g1,4.4921875,3.90625,2.8320312
-0.4560736,1,Flipper-v0,s2,g2,0.1953125,4.8828125,2.734375
-0.084006466,1,Flipper-v0,s2,g3,0.1953125,3.3203125,2.734375
1.3162273,1,Flipper-v0,s3,g1,4.5898438,3.3203125,3.6132812
1.2978834,1,Flipper-v0,s3,g2,0.29296875,4.8828125,3.7109375
0.081947625,1,Flipper-v0,s3,g3,0.09765625,1.7578125,3.0273438
-0.34391972,2,Flipper-v0,ga,all,,,
-0.33593613,2,Flipper-v0,all,g1,4.8828125,2.9296875,3.8085938
0.17275406,2,Flipper-v0,all,g2,0.1953125,4.8828125,3.515625
0.18242326,2,Flipper-v0,all,g3,0.29296875,2.4414062,2.1484375
0.45643958,2,Flipper-v0,s1,g1,4.8828125,0.78125,2.1484375
0.6625673,2,Flipper-v0,s1,g2,2.8320312,4.8828125,2.9296875
0.6625673,2,Flipper-v0,s1,g3,2.6367188,1.6601562,3.515625
0.63337106,2,Flipper-v0,s2,g1,4.1015625,3.90625,2.734375
0.5100864,2,Flipper-v0,s2,g2,0.1953125,4.8828125,2.734375
0.75554776,2,Flipper-v0,s2,g3,0.1953125,3.2226562,2.6367188
0.59058946,2,Flipper-v0,s3,g1,4.8828125,3.3203125,3.0273438
0.24398497,2,Flipper-v0,s3,g2,0.390625,4.8828125,4.1015625
0.21431032,2,Flipper-v0,s3,g3,0.1953125,1.5625,3.90625
-3.917604,3,Flipper-v0,ga,all,,,
0.5590991,3,Flipper-v0,all,g1,4.8828125,3.8085938,3.8085938
0.21993317,3,Flipper-v0,all,g2,0.390625,4.8828125,2.5390625
0.21993317,3,Flipper-v0,all,g3,0.390625,2.8320312,2.8320312
1.1409166,3,Flipper-v0,s1,g1,4.8828125,1.2695312,1.3671875
0.99779606,3,Flipper-v0,s1,g2,2.8320312,4.8828125,2.6367188
0.91438794,3,Flipper-v0,s1,g3,2.5390625,1.171875,1.4648438
0.7617367,3,Flipper-v0,s2,g1,4.0039062,3.6132812,2.9296875
0.20566617,3,Flipper-v0,s2,g2,0.09765625,4.8828125,3.515625
0.123468295,3,Flipper-v0,s2,g3,0.09765625,2.6367188,3.4179688
0.94870293,3,Flipper-v0,s3,g1,4.6875,2.8320312,3.7109375
1.696231,3,Flipper-v0,s3,g2,0.09765625,4.8828125,2.5390625
0.40576926,3,Flipper-v0,s3,g3,0.09765625,0.9765625,1.5625
-0.55683416,4,Flipper-v0,ga,all,,,
2.137891,4,Flipper-v0,all,g1,4.8828125,2.6367188,2.8320312
0.52322966,4,Flipper-v0,all,g2,0.5859375,4.8828125,1.4648438
0.5285283,4,Flipper-v0,all,g3,0.5859375,2.9296875,1.3671875
0.4936261,4,Flipper-v0,s1,g1,4.8828125,1.953125,2.734375
0.7139524,4,Flipper-v0,s1,g2,1.6601562,4.8828125,2.8320312
0.7139524,4,Flipper-v0,s1,g3,1.2695312,1.953125,2.5390625
0.8549679,4,Flipper-v0,s2,g1,4.0039062,3.3203125,2.9296875
0.5006218,4,Flipper-v0,s2,g2,0.09765625,4.8828125,2.1484375
0.6899331,4,Flipper-v0,s2,g3,0.390625,3.4179688,2.5390625
1.3637347,4,Flipper-v0,s3,g1,4.1992188,1.953125,3.4179688
0.46493548,4,Flipper-v0,s3,g2,0.48828125,4.8828125,2.6367188
0.22207972,4,Flipper-v0,s3,g3,0.390625,1.8554688,2.2460938
-4.748706,5,Flipper-v0,ga,all,,,
1.0626906,5,Flipper-v0,all,g1,4.8828125,3.8085938,3.90625
-0.21767743,5,Flipper-v0,all,g2,0.5859375,4.8828125,2.734375
-0.21269637,5,Flipper-v0,all,g3,0.68359375,2.9296875,2.6367188
-1.0497121,5,Flipper-v0,s1,g1,4.8828125,0.87890625,1.8554688
-0.6296261,5,Flipper-v0,s1,g2,2.734375,4.8828125,3.8085938
-1.0255963,5,Flipper-v0,s1,g3,2.1484375,1.4648438,2.34375
0.6729257,5,Flipper-v0,s2,g1,4.1015625,3.90625,3.3203125
0.43473342,5,Flipper-v0,s2,g2,0.1953125,4.8828125,3.4179688
0.38265097,5,Flipper-v0,s2,g3,0.29296875,3.90625,2.9296875
0.12181778,5,Flipper-v0,s3,g1,4.0039062,2.9296875,3.6132812
0.626084,5,Flipper-v0,s3,g2,0.1953125,4.8828125,3.0273438
0.626084,5,Flipper-v0,s3,g3,0.1953125,2.6367188,2.2460938
0.09076853,6,Flipper-v0,ga,all,,,
-0.45290163,6,Flipper-v0,all,g1,4.8828125,3.4179688,4.1015625
0.10964291,6,Flipper-v0,all,g2,0.29296875,4.8828125,3.3203125
0.10964291,6,Flipper-v0,all,g3,0.29296875,2.2460938,3.515625
-0.5075545,6,Flipper-v0,s1,g1,4.8828125,1.2695312,2.5390625
-0.4476467,6,Flipper-v0,s1,g2,2.8320312,4.8828125,3.2226562
-0.5075545,6,Flipper-v0,s1,g3,3.125,1.3671875,2.0507812
1.5933927,6,Flipper-v0,s2,g1,4.1992188,3.7109375,2.734375
-0.25055766,6,Flipper-v0,s2,g2,0.1953125,4.8828125,1.5625
-0.105317965,6,Flipper-v0,s2,g3,0.1953125,3.125,2.0507812
1.537076,6,Flipper-v0,s3,g1,4.8828125,3.8085938,3.6132812
1.9226073,6,Flipper-v0,s3,g2,0.1953125,4.8828125,3.0273438
0.7162661,6,Flipper-v0,s3,g3,0.1953125,2.8320312,3.2226562
0.08967695,7,Flipper-v0,ga,all,,,
0.0732455,7,Flipper-v0,all,g1,4.8828125,3.6132812,3.6132812
-0.28889048,7,Flipper-v0,all,g2,0.390625,4.8828125,1.4648438
0.20228419,7,Flipper-v0,all,g3,0.68359375,2.5390625,2.9296875
-1.0768356,7,Flipper-v0,s1,g1,4.8828125,1.6601562,1.5625
-1.0717589,7,Flipper-v0,s1,g2,2.6367188,4.8828125,1.8554688
-1.0487978,7,Flipper-v0,s1,g3,2.9296875,1.5625,1.171875
1.5449518,7,Flipper-v0,s2,g1,4.296875,3.90625,2.5390625
2.1036577,7,Flipper-v0,s2,g2,0.09765625,4.8828125,1.4648438
2.1036577,7,Flipper-v0,s2,g3,0.390625,4.5898438,2.5390625
0.31904358,7,Flipper-v0,s3,g1,3.8085938,2.5390625,3.4179688
0.09905033,7,Flipper-v0,s3,g2,0.390625,4.8828125,3.0273438
-0.041533936,7,Flipper-v0,s3,g3,0.1953125,1.8554688,2.9296875
-1.1945984,8,Flipper-v0,ga,all,,,
1.3980993,8,Flipper-v0,all,g1,4.8828125,2.8320312,2.2460938
0.6524438,8,Flipper-v0,all,g2,0.29296875,4.8828125,3.2226562
3.5413795,8,Flipper-v0,all,g3,0.390625,3.2226562,3.3203125
-0.5183412,8,Flipper-v0,s1,g1,4.8828125,1.953125,2.0507812
1.0559608,8,Flipper-v0,s1,g2,3.0273438,4.8828125,2.8320312
1.0559608,8,Flipper-v0,s1,g3,2.4414062,2.2460938,2.8320312
0.25553605,8,Flipper-v0,s2,g1,4.4921875,3.90625,2.6367188
0.21431766,8,Flipper-v0,s2,g2,0.1953125,4.8828125,1.3671875
0.25054953,8,Flipper-v0,s2,g3,0.1953125,4.0039062,1.953125
1.4228922,8,Flipper-v0,s3,g1,3.7109375,2.734375,2.734375
0.7754027,8,Flipper-v0,s3,g2,0.29296875,4.8828125,3.515625
0.90324175,8,Flipper-v0,s3,g3,0.29296875,3.125,3.3203125
-1.0474955,9,Flipper-v0,ga,all,,,
1.6849535,9,Flipper-v0,all,g1,4.8828125,3.125,3.2226562
0.8909602,9,Flipper-v0,all,g2,0.09765625,4.8828125,2.34375
0.695751,9,Flipper-v0,all,g3,0.09765625,3.0273438,2.2460938
-0.48821822,9,Flipper-v0,s1,g1,4.8828125,1.8554688,2.5390625
